pair_id,subject,clip,comparison_type,distortion_type,video_a,video_b,level_a,level_b
590,0150,bmlmovi_walk,reference_vs_distorted,mesh_decimation,single/0150_bmlmovi_walk_reference.mp4,single/0150_bmlmovi_walk_mesh_decimation_severe.mp4,reference,severe
591,0150,bmlmovi_walk,reference_vs_distorted,texture_compression,single/0150_bmlmovi_walk_reference.mp4,single/0150_bmlmovi_walk_texture_compression_mild.mp4,reference,mild
592,0150,bmlmovi_walk,reference_vs_distorted,texture_compression,single/0150_bmlmovi_walk_reference.mp4,single/0150_bmlmovi_walk_texture_compression_moderate.mp4,reference,moderate
593,0150,bmlmovi_walk,reference_vs_distorted,texture_compression,single/0150_bmlmovi_walk_texture_compression_severe.mp4,single/0150_bmlmovi_walk_reference.mp4,severe,reference
594,0150,bmlmovi_walk,reference_vs_distorted,motion_blur,single/0150_bmlmovi_walk_motion_blur_mild.mp4,single/0150_bmlmovi_walk_reference.mp4,mild,reference
595,0150,bmlmovi_walk,reference_vs_distorted,motion_blur,single/0150_bmlmovi_walk_reference.mp4,single/0150_bmlmovi_walk_motion_blur_moderate.mp4,reference,moderate
596,0150,bmlmovi_walk,reference_vs_distorted,motion_blur,single/0150_bmlmovi_walk_motion_blur_severe.mp4,single/0150_bmlmovi_walk_reference.mp4,severe,reference
597,0150,bmlmovi_walk,adjacent_severity,jitter,single/0150_bmlmovi_walk_jitter_mild.mp4,single/0150_bmlmovi_walk_jitter_moderate.mp4,mild,moderate
598,0150,bmlmovi_walk,adjacent_severity,jitter,single/0150_bmlmovi_walk_jitter_severe.mp4,single/0150_bmlmovi_walk_jitter_moderate.mp4,severe,moderate
599,0150,bmlmovi_walk,adjacent_severity,joint_noise,single/0150_bmlmovi_walk_joint_noise_mild.mp4,single/0150_bmlmovi_walk_joint_noise_moderate.mp4,mild,moderate
600,0150,bmlmovi_walk,adjacent_severity,joint_noise,single/0150_bmlmovi_walk_joint_noise_moderate.mp4,single/0150_bmlmovi_walk_joint_noise_severe.mp4,moderate,severe
601,0150,bmlmovi_walk,adjacent_severity,frame_drop,single/0150_bmlmovi_walk_frame_drop_mild.mp4,single/0150_bmlmovi_walk_frame_drop_moderate.mp4,mild,moderate
602,0150,bmlmovi_walk,adjacent_severity,frame_drop,single/0150_bmlmovi_walk_frame_drop_moderate.mp4,single/0150_bmlmovi_walk_frame_drop_severe.mp4,moderate,severe
603,0150,bmlmovi_walk,adjacent_severity,smoothing,single/0150_bmlmovi_walk_smoothing_moderate.mp4,single/0150_bmlmovi_walk_smoothing_mild.mp4,moderate,mild
604,0150,bmlmovi_walk,adjacent_severity,smoothing,single/0150_bmlmovi_walk_smoothing_moderate.mp4,single/0150_bmlmovi_walk_smoothing_severe.mp4,moderate,severe
605,0150,bmlmovi_walk,adjacent_severity,param_quantization,single/0150_bmlmovi_walk_param_quantization_mild.mp4,single/0150_bmlmovi_walk_param_quantization_moderate.mp4,mild,moderate
606,0150,bmlmovi_walk,adjacent_severity,param_quantization,single/0150_bmlmovi_walk_param_quantization_severe.mp4,single/0150_bmlmovi_walk_param_quantization_moderate.mp4,severe,moderate
607,0150,bmlmovi_walk,adjacent_severity,vertex_quantization,single/0150_bmlmovi_walk_vertex_quantization_moderate.mp4,single/0150_bmlmovi_walk_vertex_quantization_mild.mp4,moderate,mild
608,0150,bmlmovi_walk,adjacent_severity,vertex_quantization,single/0150_bmlmovi_walk_vertex_quantization_moderate.mp4,single/0150_bmlmovi_walk_vertex_quantization_severe.mp4,moderate,severe
609,0150,bmlmovi_walk,adjacent_severity,mesh_decimation,single/0150_bmlmovi_walk_mesh_decimation_mild.mp4,single/0150_bmlmovi_walk_mesh_decimation_moderate.mp4,mild,moderate
610,0150,bmlmovi_walk,adjacent_severity,mesh_decimation,single/0150_bmlmovi_walk_mesh_decimation_moderate.mp4,single/0150_bmlmovi_walk_mesh_decimation_severe.mp4,moderate,severe
611,0150,bmlmovi_walk,adjacent_severity,texture_compression,single/0150_bmlmovi_walk_texture_compression_mild.mp4,single/0150_bmlmovi_walk_texture_compression_moderate.mp4,mild,moderate
612,0150,bmlmovi_walk,adjacent_severity,texture_compression,single/0150_bmlmovi_walk_texture_compression_moderate.mp4,single/0150_bmlmovi_walk_texture_compression_severe.mp4,moderate,severe
613,0150,bmlmovi_walk,adjacent_severity,motion_blur,single/0150_bmlmovi_walk_motion_blur_mild.mp4,single/0150_bmlmovi_walk_motion_blur_moderate.mp4,mild,moderate
614,0150,bmlmovi_walk,adjacent_severity,motion_blur,single/0150_bmlmovi_walk_motion_blur_moderate.mp4,single/0150_bmlmovi_walk_motion_blur_severe.mp4,moderate,severe
615,0150,bmlmovi_walk,reference_vs_mixed,jitter+texture_compression,single/0150_bmlmovi_walk_reference.mp4,mixed/0150_bmlmovi_walk_jitter+texture_compression_mild+mild.mp4,reference,mild+mild
616,0150,bmlmovi_walk,reference_vs_mixed,jitter+texture_compression,mixed/0150_bmlmovi_walk_jitter+texture_compression_severe+severe.mp4,single/0150_bmlmovi_walk_reference.mp4,severe+severe,reference
617,0150,bmlmovi_walk,reference_vs_mixed,frame_drop+mesh_decimation,mixed/0150_bmlmovi_walk_frame_drop+mesh_decimation_mild+mild.mp4,single/0150_bmlmovi_walk_reference.mp4,mild+mild,reference
618,0150,bmlmovi_walk,reference_vs_mixed,frame_drop+mesh_decimation,mixed/0150_bmlmovi_walk_frame_drop+mesh_decimation_severe+severe.mp4,single/0150_bmlmovi_walk_reference.mp4,severe+severe,reference
619,0150,bmlmovi_walk,reference_vs_mixed,joint_noise+vertex_quantization,single/0150_bmlmovi_walk_reference.mp4,mixed/0150_bmlmovi_walk_joint_noise+vertex_quantization_mild+mild.mp4,reference,mild+mild
620,0150,bmlmovi_walk,reference_vs_mixed,joint_noise+vertex_quantization,single/0150_bmlmovi_walk_reference.mp4,mixed/0150_bmlmovi_walk_joint_noise+vertex_quantization_severe+severe.mp4,reference,severe+severe
621,0150,bmlmovi_walk,reference_vs_mixed,smoothing+texture_compression,mixed/0150_bmlmovi_walk_smoothing+texture_compression_mild+mild.mp4,single/0150_bmlmovi_walk_reference.mp4,mild+mild,reference
622,0150,bmlmovi_walk,reference_vs_mixed,smoothing+texture_compression,single/0150_bmlmovi_walk_reference.mp4,mixed/0150_bmlmovi_walk_smoothing+texture_compression_severe+severe.mp4,reference,severe+severe
623,0150,bmlmovi_walk,reference_vs_mixed,param_quantization+mesh_decimation,single/0150_bmlmovi_walk_reference.mp4,mixed/0150_bmlmovi_walk_param_quantization+mesh_decimation_mild+mild.mp4,reference,mild+mild
624,0150,bmlmovi_walk,reference_vs_mixed,param_quantization+mesh_decimation,single/0150_bmlmovi_walk_reference.mp4,mixed/0150_bmlmovi_walk_param_quantization+mesh_decimation_severe+severe.mp4,reference,severe+severe
625,0150,bmlmovi_walk,reference_vs_mixed,motion_blur+vertex_quantization,single/0150_bmlmovi_walk_reference.mp4,mixed/0150_bmlmovi_walk_motion_blur+vertex_quantization_mild+mild.mp4,reference,mild+mild
626,0150,bmlmovi_walk,reference_vs_mixed,motion_blur+vertex_quantization,mixed/0150_bmlmovi_walk_motion_blur+vertex_quantization_severe+severe.mp4,single/0150_bmlmovi_walk_reference.mp4,severe+severe,reference
627,0150,front_kick,reference_vs_distorted,jitter,single/0150_front_kick_reference.mp4,single/0150_front_kick_jitter_mild.mp4,reference,mild
628,0150,front_kick,reference_vs_distorted,jitter,single/0150_front_kick_jitter_moderate.mp4,single/0150_front_kick_reference.mp4,moderate,reference
629,0150,front_kick,reference_vs_distorted,jitter,single/0150_front_kick_jitter_severe.mp4,single/0150_front_kick_reference.mp4,severe,reference
630,0150,front_kick,reference_vs_distorted,joint_noise,single/0150_front_kick_joint_noise_mild.mp4,single/0150_front_kick_reference.mp4,mild,reference
631,0150,front_kick,reference_vs_distorted,joint_noise,single/0150_front_kick_reference.mp4,single/0150_front_kick_joint_noise_moderate.mp4,reference,moderate
632,0150,front_kick,reference_vs_distorted,joint_noise,single/0150_front_kick_reference.mp4,single/0150_front_kick_joint_noise_severe.mp4,reference,severe
633,0150,front_kick,reference_vs_distorted,frame_drop,single/0150_front_kick_reference.mp4,single/0150_front_kick_frame_drop_mild.mp4,reference,mild
634,0150,front_kick,reference_vs_distorted,frame_drop,single/0150_front_kick_reference.mp4,single/0150_front_kick_frame_drop_moderate.mp4,reference,moderate
635,0150,front_kick,reference_vs_distorted,frame_drop,single/0150_front_kick_reference.mp4,single/0150_front_kick_frame_drop_severe.mp4,reference,severe
636,0150,front_kick,reference_vs_distorted,smoothing,single/0150_front_kick_smoothing_mild.mp4,single/0150_front_kick_reference.mp4,mild,reference
637,0150,front_kick,reference_vs_distorted,smoothing,single/0150_front_kick_smoothing_moderate.mp4,single/0150_front_kick_reference.mp4,moderate,reference
638,0150,front_kick,reference_vs_distorted,smoothing,single/0150_front_kick_smoothing_severe.mp4,single/0150_front_kick_reference.mp4,severe,reference
639,0150,front_kick,reference_vs_distorted,param_quantization,single/0150_front_kick_reference.mp4,single/0150_front_kick_param_quantization_mild.mp4,reference,mild
640,0150,front_kick,reference_vs_distorted,param_quantization,single/0150_front_kick_reference.mp4,single/0150_front_kick_param_quantization_moderate.mp4,reference,moderate
641,0150,front_kick,reference_vs_distorted,param_quantization,single/0150_front_kick_param_quantization_severe.mp4,single/0150_front_kick_reference.mp4,severe,reference
642,0150,front_kick,reference_vs_distorted,vertex_quantization,single/0150_front_kick_vertex_quantization_mild.mp4,single/0150_front_kick_reference.mp4,mild,reference
643,0150,front_kick,reference_vs_distorted,vertex_quantization,single/0150_front_kick_reference.mp4,single/0150_front_kick_vertex_quantization_moderate.mp4,reference,moderate
644,0150,front_kick,reference_vs_distorted,vertex_quantization,single/0150_front_kick_vertex_quantization_severe.mp4,single/0150_front_kick_reference.mp4,severe,reference
645,0150,front_kick,reference_vs_distorted,mesh_decimation,single/0150_front_kick_reference.mp4,single/0150_front_kick_mesh_decimation_mild.mp4,reference,mild
646,0150,front_kick,reference_vs_distorted,mesh_decimation,single/0150_front_kick_reference.mp4,single/0150_front_kick_mesh_decimation_moderate.mp4,reference,moderate
647,0150,front_kick,reference_vs_distorted,mesh_decimation,single/0150_front_kick_mesh_decimation_severe.mp4,single/0150_front_kick_reference.mp4,severe,reference
648,0150,front_kick,reference_vs_distorted,texture_compression,single/0150_front_kick_texture_compression_mild.mp4,single/0150_front_kick_reference.mp4,mild,reference
649,0150,front_kick,reference_vs_distorted,texture_compression,single/0150_front_kick_texture_compression_moderate.mp4,single/0150_front_kick_reference.mp4,moderate,reference
650,0150,front_kick,reference_vs_distorted,texture_compression,single/0150_front_kick_texture_compression_severe.mp4,single/0150_front_kick_reference.mp4,severe,reference
651,0150,front_kick,reference_vs_distorted,motion_blur,single/0150_front_kick_reference.mp4,single/0150_front_kick_motion_blur_mild.mp4,reference,mild
652,0150,front_kick,reference_vs_distorted,motion_blur,single/0150_front_kick_reference.mp4,single/0150_front_kick_motion_blur_moderate.mp4,reference,moderate
653,0150,front_kick,reference_vs_distorted,motion_blur,single/0150_front_kick_reference.mp4,single/0150_front_kick_motion_blur_severe.mp4,reference,severe
654,0150,front_kick,adjacent_severity,jitter,single/0150_front_kick_jitter_moderate.mp4,single/0150_front_kick_jitter_mild.mp4,moderate,mild
655,0150,front_kick,adjacent_severity,jitter,single/0150_front_kick_jitter_severe.mp4,single/0150_front_kick_jitter_moderate.mp4,severe,moderate
656,0150,front_kick,adjacent_severity,joint_noise,single/0150_front_kick_joint_noise_moderate.mp4,single/0150_front_kick_joint_noise_mild.mp4,moderate,mild
657,0150,front_kick,adjacent_severity,joint_noise,single/0150_front_kick_joint_noise_severe.mp4,single/0150_front_kick_joint_noise_moderate.mp4,severe,moderate
658,0150,front_kick,adjacent_severity,frame_drop,single/0150_front_kick_frame_drop_moderate.mp4,single/0150_front_kick_frame_drop_mild.mp4,moderate,mild
659,0150,front_kick,adjacent_severity,frame_drop,single/0150_front_kick_frame_drop_severe.mp4,single/0150_front_kick_frame_drop_moderate.mp4,severe,moderate
660,0150,front_kick,adjacent_severity,smoothing,single/0150_front_kick_smoothing_mild.mp4,single/0150_front_kick_smoothing_moderate.mp4,mild,moderate
661,0150,front_kick,adjacent_severity,smoothing,single/0150_front_kick_smoothing_severe.mp4,single/0150_front_kick_smoothing_moderate.mp4,severe,moderate
662,0150,front_kick,adjacent_severity,param_quantization,single/0150_front_kick_param_quantization_mild.mp4,single/0150_front_kick_param_quantization_moderate.mp4,mild,moderate
663,0150,front_kick,adjacent_severity,param_quantization,single/0150_front_kick_param_quantization_severe.mp4,single/0150_front_kick_param_quantization_moderate.mp4,severe,moderate
664,0150,front_kick,adjacent_severity,vertex_quantization,single/0150_front_kick_vertex_quantization_mild.mp4,single/0150_front_kick_vertex_quantization_moderate.mp4,mild,moderate
665,0150,front_kick,adjacent_severity,vertex_quantization,single/0150_front_kick_vertex_quantization_severe.mp4,single/0150_front_kick_vertex_quantization_moderate.mp4,severe,moderate
666,0150,front_kick,adjacent_severity,mesh_decimation,single/0150_front_kick_mesh_decimation_moderate.mp4,single/0150_front_kick_mesh_decimation_mild.mp4,moderate,mild
667,0150,front_kick,adjacent_severity,mesh_decimation,single/0150_front_kick_mesh_decimation_moderate.mp4,single/0150_front_kick_mesh_decimation_severe.mp4,moderate,severe
668,0150,front_kick,adjacent_severity,texture_compression,single/0150_front_kick_texture_compression_mild.mp4,single/0150_front_kick_texture_compression_moderate.mp4,mild,moderate
669,0150,front_kick,adjacent_severity,texture_compression,single/0150_front_kick_texture_compression_moderate.mp4,single/0150_front_kick_texture_compression_severe.mp4,moderate,severe
670,0150,front_kick,adjacent_severity,motion_blur,single/0150_front_kick_motion_blur_moderate.mp4,single/0150_front_kick_motion_blur_mild.mp4,moderate,mild
671,0150,front_kick,adjacent_severity,motion_blur,single/0150_front_kick_motion_blur_severe.mp4,single/0150_front_kick_motion_blur_moderate.mp4,severe,moderate
672,0150,front_kick,reference_vs_mixed,jitter+texture_compression,single/0150_front_kick_reference.mp4,mixed/0150_front_kick_jitter+texture_compression_mild+mild.mp4,reference,mild+mild
673,0150,front_kick,reference_vs_mixed,jitter+texture_compression,single/0150_front_kick_reference.mp4,mixed/0150_front_kick_jitter+texture_compression_severe+severe.mp4,reference,severe+severe
674,0150,front_kick,reference_vs_mixed,frame_drop+mesh_decimation,mixed/0150_front_kick_frame_drop+mesh_decimation_mild+mild.mp4,single/0150_front_kick_reference.mp4,mild+mild,reference
675,0150,front_kick,reference_vs_mixed,frame_drop+mesh_decimation,mixed/0150_front_kick_frame_drop+mesh_decimation_severe+severe.mp4,single/0150_front_kick_reference.mp4,severe+severe,reference
676,0150,front_kick,reference_vs_mixed,joint_noise+vertex_quantization,single/0150_front_kick_reference.mp4,mixed/0150_front_kick_joint_noise+vertex_quantization_mild+mild.mp4,reference,mild+mild
677,0150,front_kick,reference_vs_mixed,joint_noise+vertex_quantization,single/0150_front_kick_reference.mp4,mixed/0150_front_kick_joint_noise+vertex_quantization_severe+severe.mp4,reference,severe+severe
678,0150,front_kick,reference_vs_mixed,smoothing+texture_compression,mixed/0150_front_kick_smoothing+texture_compression_mild+mild.mp4,single/0150_front_kick_reference.mp4,mild+mild,reference
679,0150,front_kick,reference_vs_mixed,smoothing+texture_compression,single/0150_front_kick_reference.mp4,mixed/0150_front_kick_smoothing+texture_compression_severe+severe.mp4,reference,severe+severe
680,0150,front_kick,reference_vs_mixed,param_quantization+mesh_decimation,single/0150_front_kick_reference.mp4,mixed/0150_front_kick_param_quantization+mesh_decimation_mild+mild.mp4,reference,mild+mild
681,0150,front_kick,reference_vs_mixed,param_quantization+mesh_decimation,single/0150_front_kick_reference.mp4,mixed/0150_front_kick_param_quantization+mesh_decimation_severe+severe.mp4,reference,severe+severe
682,0150,front_kick,reference_vs_mixed,motion_blur+vertex_quantization,mixed/0150_front_kick_motion_blur+vertex_quantization_mild+mild.mp4,single/0150_front_kick_reference.mp4,mild+mild,reference
683,0150,front_kick,reference_vs_mixed,motion_blur+vertex_quantization,mixed/0150_front_kick_motion_blur+vertex_quantization_severe+severe.mp4,single/0150_front_kick_reference.mp4,severe+severe,reference
